Time,V,dV/dt
12.9,33.16243362,0.152587891
13,33.16243362,0
13.1,33.26416016,0.101726532
13.2,33.41674805,0.152587891
13.3,33.56933594,0.152587891
13.4,33.51847458,-0.050861359
13.5,33.72192383,0.203449249
13.6,33.72192383,0
13.7,33.87451172,0.152587891
13.8,34.02709961,0.152587891
13.9,34.02709961,0
14,34.07796097,0.050861359
14.1,34.1796875,0.101726532
14.2,34.28141403,0.101726532
14.3,34.33227539,0.050861359
14.4,34.38313675,0.050861359
14.5,34.33227539,-0.050861359
14.6,34.48486328,0.152587891
14.7,34.58658981,0.101726532
14.8,34.43400192,-0.152587891
14.9,34.63745117,0.203449249
15,34.58658981,-0.050861359
15.1,34.58658981,0
15.2,34.58658981,0
15.3,34.63745117,0.050861359
15.4,34.63745117,0
15.5,34.68831253,0.050861359
15.6,34.58658981,-0.101722717
15.7,34.53572464,-0.050865173
15.8,34.63745117,0.101726532
15.9,34.58658981,-0.050861359
16,34.53572464,-0.050865173
16.1,34.68831253,0.152587891
16.2,34.68831253,0
16.3,34.53572464,-0.152587891
16.4,34.79003906,0.254314423
16.5,34.7391777,-0.050861359
16.6,34.68831253,-0.050865173
16.7,34.7391777,0.050865173
16.8,34.84090042,0.101722717
16.9,34.94262695,0.101726532
17,34.84090042,-0.101726532
17.1,34.84090042,0
17.2,34.84090042,0
17.3,34.99348831,0.152587891
17.4,34.94262695,-0.050861359
17.5,34.94262695,0
17.6,34.89176559,-0.050861359
17.7,34.89176559,0
17.8,34.84090042,-0.050865173
17.9,34.89176559,0.050865173
18,34.7391777,-0.152587891
18.1,34.7391777,0
18.2,34.84090042,0.101722717
18.3,34.84090042,0
18.4,34.84090042,0
18.5,34.7391777,-0.101722717
18.6,34.68831253,-0.050865173
18.7,34.68831253,0
18.8,34.48486328,-0.203449249
18.9,34.48486328,0
19,34.53572464,0.050861359
19.1,34.58658981,0.050865173
19.2,34.53572464,-0.050865173
19.3,34.38313675,-0.152587891
19.4,34.33227539,-0.050861359
19.5,34.23054886,-0.101726532
19.6,34.02709961,-0.203449249
19.7,34.1796875,0.152587891
19.8,34.12882614,-0.050861359
19.9,33.87451172,-0.254314423
20,33.82365036,-0.050861359
20.1,33.72192383,-0.101726532
20.2,33.77278519,0.050861359
20.3,33.56933594,-0.203449249
20.4,33.6201973,0.050861359
20.5,33.36588669,-0.254310608
20.6,33.31502151,-0.050865173
20.7,33.2132988,-0.101722717
20.8,33.11157227,-0.101726532
20.9,32.95898438,-0.152587891
21,32.85725784,-0.101726532
21.1,32.90812302,0.050865173
21.2,32.75553513,-0.152587891
21.3,32.60294724,-0.152587891
21.4,32.5012207,-0.101726532
21.5,32.45035934,-0.050861359
21.6,32.39949417,-0.050865173
21.7,32.29777145,-0.101722717
21.8,32.09431839,-0.203453064
21.9,31.99259377,-0.101724625
22,31.89086914,-0.101724625
22.1,31.68741798,-0.203451157
22.2,31.58569336,-0.101724625
22.3,31.48396873,-0.101724625
22.4,31.33138084,-0.152587891
22.5,31.12792969,-0.203451157
22.6,31.12792969,0
22.7,30.92447853,-0.203451157
22.8,30.92447853,0
22.9,30.67016602,-0.254312515
23,30.67016602,0
23.1,30.51757813,-0.152587891
23.2,30.26326561,-0.254312515
23.3,30.21240234,-0.050863266
23.4,30.00895119,-0.203451157
23.5,30.16153908,0.152587891
23.6,30.00895119,-0.152587891
23.7,29.8563633,-0.152587891
23.8,29.8563633,0
23.9,29.80550194,-0.050861359
24,29.70377541,-0.101726532
24.1,29.70377541,0
24.2,29.50032616,-0.203449249
24.3,29.34773827,-0.152587891
24.4,29.39859962,0.050861359
24.5,29.14428711,-0.254312515
24.6,29.24601173,0.101724625
24.7,28.94083595,-0.305175781
24.8,28.94083595,0
24.9,28.7373867,-0.203449249
25,28.7373867,0
25.1,28.63566017,-0.101726532
25.2,28.53393555,-0.101724625
25.3,28.38134766,-0.152587891
25.4,28.27962303,-0.101724625
25.5,28.07617188,-0.203451157
25.6,28.1778965,0.101724625
25.7,27.92358398,-0.254312515
25.8,27.77099609,-0.152587891
25.9,27.72013283,-0.050863266
26,27.41495705,-0.305175781
26.1,27.51668358,0.101726532
26.2,27.26236916,-0.254314423
26.3,27.10978127,-0.152587891
26.4,26.90633202,-0.203449249
26.5,26.80460548,-0.101726532
26.6,26.60115623,-0.203449249
26.7,26.4994297,-0.101726532
26.8,26.29598045,-0.203449249
26.9,26.14339256,-0.152587891
27,25.88907814,-0.254314423
27.1,25.63476563,-0.254312515
27.2,25.73649025,0.101724625
27.3,25.43131447,-0.305175781
27.4,25.07527733,-0.35603714
27.5,25.07527733,0
27.6,24.87182617,-0.203451157
27.7,24.51578712,-0.356039047
27.8,24.31233788,-0.203449249
27.9,24.10888672,-0.203451157
28,24.05802345,-0.050863266
28.1,23.95629883,-0.101724625
28.2,23.44767189,-0.508626938
28.3,23.34594727,-0.101724625
28.4,22.98990822,-0.356039047
28.5,22.78645897,-0.203449249
28.6,22.53214455,-0.254314423
28.7,22.02351952,-0.508625031
28.8,21.87093163,-0.152587891
28.9,21.66748047,-0.203451157
29,21.2097168,-0.457763672
29.1,21.05712891,-0.152587891
29.2,20.70108986,-0.356039047
29.3,20.44677734,-0.254312515
29.4,20.14160156,-0.305175781
29.5,19.88728905,-0.254312515
29.6,19.37866211,-0.508626938
29.7,18.92089844,-0.457763672
29.8,18.71744728,-0.203451157
29.9,18.31054688,-0.406900406
30,18.00537109,-0.305175781
30.1,17.70019531,-0.305175781
30.2,17.14070702,-0.559488297
30.3,16.7338047,-0.406902313
30.4,16.47949219,-0.254312515
30.5,16.02172852,-0.457763672
30.6,15.56396484,-0.457763672
30.7,15.25878906,-0.305175781
30.8,14.80102539,-0.457763672
30.9,14.39412403,-0.40690136
31,13.88549805,-0.508625984
31.1,13.42773438,-0.457763672
31.2,12.9699707,-0.457763672
31.3,12.66479492,-0.305175781
31.4,12.05444336,-0.610351563
31.5,11.647542,-0.40690136
31.6,11.18977833,-0.457763672
31.7,10.78287792,-0.406900406
31.8,10.32511425,-0.457763672
31.9,9.816487312,-0.508626938
32,9.35872364,-0.457763672
32.1,8.850097656,-0.508625984
32.2,8.392333984,-0.457763672
32.3,7.985433102,-0.406900883
32.4,7.425943851,-0.55948925
32.5,7.171630859,-0.254312992
32.6,6.510416508,-0.661214352
32.7,6.357828617,-0.152587891
32.8,5.900064945,-0.457763672
32.9,5.340576172,-0.559488773
33,4.8828125,-0.457763672
33.1,4.52677393,-0.35603857
33.2,4.119873047,-0.406900883
33.3,3.916422606,-0.203450441
33.4,3.509521484,-0.406901121
33.5,3.153483152,-0.356038332
33.6,2.644856691,-0.508626461
33.7,2.44140625,-0.203450441
33.8,2.034505129,-0.406901121
33.9,1.627604127,-0.406901002
34,1.373291016,-0.254313111
34.1,1.220703125,-0.152587891
34.2,0.864664733,-0.356038392
34.3,0.610351563,-0.254313171
34.4,0.305175781,-0.305175781
34.5,0.101725258,-0.203450523
34.6,-0.101725258,-0.203450516
34.7,-0.406901032,-0.305175774
34.8,-0.559488952,-0.15258792
34.9,-0.864664733,-0.305175781
35,-0.864664733,0
35.1,-1.068115234,-0.203450501
35.2,-1.169840455,-0.101725221
35.3,-1.525878906,-0.356038451
35.4,-1.576741576,-0.05086267
35.5,-1.831054688,-0.254313111
35.6,-1.932779908,-0.101725221
35.7,-2.136230469,-0.203450561
35.8,-1.983642578,0.152587891
35.9,-1.983642578,0
36,-2.390543699,-0.406901121
36.1,-2.44140625,-0.050862551
36.2,-2.492268801,-0.050862551
36.3,-2.593994141,-0.10172534
36.4,-2.644856691,-0.050862551
36.5,-2.848307371,-0.20345068
36.6,-2.848307371,0
36.7,-2.848307371,0
36.8,-3.102620363,-0.254312992
36.9,-3.000895262,0.101725101
37,-3.102620363,-0.101725101
37.1,-3.102620363,0
37.2,-3.051757813,0.050862551
37.3,-3.306071043,-0.254313231
37.4,-3.255208254,0.050862789
37.5,-3.407796144,-0.152587891
37.6,-3.306071043,0.101725101
37.7,-3.407796144,-0.101725101
37.8,-3.306071043,0.101725101
37.9,-3.407796144,-0.101725101
38,-3.204345703,0.203450441
38.1,-3.407796144,-0.203450441
38.2,-3.611246824,-0.20345068
38.3,-3.509521484,0.10172534
38.4,-3.509521484,0
38.5,-3.560384035,-0.050862551
38.6,-3.407796144,0.152587891
38.7,-3.560384035,-0.152587891
38.8,-3.509521484,0.050862551
38.9,-3.611246824,-0.10172534
39,-3.560384035,0.050862789
39.1,-3.712971926,-0.152587891
39.2,-3.509521484,0.203450441
39.3,-3.611246824,-0.10172534
39.4,-3.509521484,0.10172534
39.5,-3.611246824,-0.10172534
39.6,-3.611246824,0
39.7,-3.509521484,0.10172534
39.8,-3.509521484,0
39.9,-3.712971926,-0.203450441
40,-3.509521484,0.203450441
40.1,-3.611246824,-0.10172534
40.2,-3.662109375,-0.050862551
40.3,-3.560384035,0.10172534
40.4,-3.509521484,0.050862551
40.5,-3.458658934,0.050862551
40.6,-3.509521484,-0.050862551
40.7,-3.356933594,0.152587891
40.8,-3.458658934,-0.10172534
40.9,-3.509521484,-0.050862551
41,-3.407796144,0.10172534
41.1,-3.306071043,0.101725101
41.2,-3.356933594,-0.050862551
41.3,-3.255208254,0.10172534
41.4,-3.204345703,0.050862551
41.5,-3.356933594,-0.152587891
41.6,-3.306071043,0.050862551
41.7,-3.153483152,0.152587891
41.8,-3.356933594,-0.203450441
41.9,-3.153483152,0.203450441
42,-3.255208254,-0.101725101
42.1,-3.204345703,0.050862551
42.2,-3.102620363,0.10172534
42.3,-3.306071043,-0.20345068
42.4,-3.255208254,0.050862789
42.5,-3.000895262,0.254312992
42.6,-3.102620363,-0.101725101
42.7,-3.051757813,0.050862551
42.8,-3.000895262,0.050862551
42.9,-3.051757813,-0.050862551
43,-3.102620363,-0.050862551
43.1,-2.899169922,0.203450441
43.2,-3.000895262,-0.10172534
43.3,-2.950032473,0.050862789
43.4,-3.051757813,-0.10172534
43.5,-3.153483152,-0.10172534
43.6,-3.000895262,0.152587891
43.7,-3.000895262,0
43.8,-3.000895262,0
43.9,-3.000895262,0
44,-2.950032473,0.050862789
44.1,-2.848307371,0.101725101
44.2,-2.950032473,-0.101725101
44.3,-2.797444582,0.152587891
44.4,-2.848307371,-0.050862789
44.5,-2.746582031,0.10172534
44.6,-3.000895262,-0.254313231
44.7,-2.848307371,0.152587891
44.8,-2.797444582,0.050862789
44.9,-2.797444582,0
45,-2.746582031,0.050862551
45.1,-2.746582031,0
45.2,-2.848307371,-0.10172534
45.3,-2.695719481,0.152587891
45.4,-2.746582031,-0.050862551
45.5,-2.644856691,0.10172534
45.6,-2.797444582,-0.152587891
45.7,-2.644856691,0.152587891
45.8,-2.848307371,-0.20345068
45.9,-2.797444582,0.050862789
46,-2.695719481,0.101725101
46.1,-2.695719481,0
46.2,-2.644856691,0.050862789
46.3,-2.54313159,0.101725101
46.4,-2.644856691,-0.101725101
46.5,-2.593994141,0.050862551
46.6,-2.593994141,0
46.7,-2.492268801,0.10172534
46.8,-2.492268801,0
46.9,-2.492268801,0
47,-2.54313159,-0.050862789
47.1,-2.54313159,0
47.2,-2.390543699,0.152587891
47.3,-2.54313159,-0.152587891
47.4,-2.54313159,0
47.5,-2.492268801,0.050862789
47.6,-2.44140625,0.050862551
47.7,-2.44140625,0
47.8,-2.54313159,-0.10172534
47.9,-2.390543699,0.152587891
48,-2.492268801,-0.101725101
48.1,-2.44140625,0.050862551
48.2,-2.33968091,0.10172534
48.3,-2.44140625,-0.10172534
48.4,-2.390543699,0.050862551
48.5,-2.390543699,0
48.6,-2.390543699,0
48.7,-2.390543699,0
48.8,-2.390543699,0
48.9,-2.390543699,0
49,-2.33968091,0.050862789
49.1,-2.33968091,0
49.2,-2.33968091,0
