Time,V,dV/dt
8.899999619,0.936394036,0.117375255
9,0.959869146,0.023475111
9.100000381,1.116369486,0.15650034
9.199999809,1.210269809,0.093900323
9.300000191,1.311995029,0.101725221
9.399999619,1.374595165,0.062600136
9.5,1.551962256,0.177367091
9.600000381,1.679770947,0.12780869
9.699999809,1.818012953,0.138242006
9.800000191,1.909304857,0.091291904
9.899999619,2.013638496,0.104333639
10,2.063196898,0.049558401
10.10000038,2.423147917,0.359951019
10.19999981,2.480531454,0.057383537
10.30000019,2.62138176,0.140850306
10.39999962,2.689198494,0.067816734
10.5,2.824832201,0.135633707
10.60000038,2.95264101,0.127808809
10.69999981,3.08305788,0.13041687
10.80000019,3.195216417,0.112158537
10.89999962,3.349108458,0.15389204
11,3.41953373,0.070425272
11.10000038,3.539517403,0.119983673
11.19999981,3.594292641,0.054775238
11.30000019,3.693409443,0.099116802
11.39999962,3.72731781,0.033908367
11.5,3.834259748,0.106941938
11.60000038,3.80556798,-0.028691769
11.69999981,3.886426687,0.080858707
11.80000019,3.891643286,0.005216599
11.89999962,3.878601551,-0.013041735
12,3.855126619,-0.023474932
12.10000038,3.831651449,-0.02347517
12.19999981,3.72731781,-0.104333639
12.30000019,3.706451178,-0.020866632
12.39999962,3.570817471,-0.135633707
12.5,3.510825634,-0.059991837
12.60000038,3.41692543,-0.093900204
12.69999981,3.304766893,-0.112158537
12.80000019,3.114357948,-0.190408945
12.89999962,2.970899343,-0.143458605
13,2.8274405,-0.143458843
13.10000038,2.683981895,-0.143458605
13.19999981,2.498789787,-0.185192108
13.30000019,2.347506046,-0.151283741
13.39999962,2.151880503,-0.195625544
13.5,1.932779908,-0.219100595
13.60000038,1.711071014,-0.221708894
13.69999981,1.562395692,-0.148675323
13.80000019,1.361553431,-0.200842261
13.89999962,1.147669554,-0.213883877
14,0.920744002,-0.226925552
14.10000038,0.732943535,-0.187800467
14.19999981,0.508626282,-0.224317253
14.30000019,0.375600964,-0.133025318
14.39999962,0.093900241,-0.281700723
14.5,-0.109550282,-0.203450523
14.60000038,-0.242575616,-0.133025333
14.69999981,-0.485151231,-0.242575616
14.80000019,-0.581659794,-0.096508563
14.89999962,-0.76946032,-0.187800527
15,-0.936394036,-0.166933715
15.10000038,-1.087677836,-0.151283801
15.19999981,-1.20766139,-0.119983554
15.30000019,-1.314603329,-0.106941938
15.39999962,-1.476320505,-0.161717176
15.5,-1.583262444,-0.106941938
15.60000038,-1.708462715,-0.125200272
15.69999981,-1.763237834,-0.054775119
15.80000019,-1.862354755,-0.099116921
15.89999962,-1.966688395,-0.104333639
16,-2.044938564,-0.07825017
16.10000038,-2.099713802,-0.054775238
16.20000076,-2.13101387,-0.031300068
16.29999924,-2.227522373,-0.096508503
16.39999962,-2.214480639,0.013041735
16.5,-2.290122509,-0.07564187
16.60000038,-2.313597679,-0.02347517
16.70000076,-2.373589516,-0.059991837
16.79999924,-2.344897747,0.028691769
16.89999962,-2.444014549,-0.099116802
17,-2.415322781,0.028691769
17.10000038,-2.457056284,-0.041733503
17.20000076,-2.41793108,0.039125204
17.29999924,-2.462272882,-0.044341803
17.39999962,-2.46488142,-0.002608538
17.5,-2.477922916,-0.013041496
17.60000038,-2.454447985,0.023474932
17.70000076,-2.459664583,-0.005216599
17.79999924,-2.438797951,0.020866632
17.89999962,-2.457056284,-0.018258333
18,-2.397064447,0.059991837
18.10000038,-2.420539618,-0.02347517
18.20000076,-2.357939482,0.062600136
18.29999924,-2.378806114,-0.020866632
18.39999962,-2.357939482,0.020866632
18.5,-2.305772543,0.052166939
18.60000038,-2.279689074,0.026083469
18.70000076,-2.277080774,0.002608299
18.79999924,-2.235347271,0.041733503
18.89999962,-2.198830605,0.036516666
19,-2.136230469,0.062600136
19.10000038,-2.172747135,-0.036516666
19.20000076,-2.102322102,0.070425034
19.29999924,-2.081455231,0.020866871
19.39999962,-2.047546864,0.033908367
19.5,-2.011030197,0.036516666
19.60000038,-1.990163445,0.020866752
19.70000076,-1.990163445,0
19.79999924,-1.90147984,0.088683605
19.89999962,-1.904088259,-0.002608418
20,-1.841488004,0.062600255
20.10000038,-1.841488004,0
20.20000076,-1.771062851,0.070425153
20.29999924,-1.778887868,-0.007825017
20.39999962,-1.716287732,0.062600136
20.5,-1.664120913,0.05216682
20.60000038,-1.656295896,0.007825017
20.70000076,-1.627604127,0.028691769
20.79999924,-1.583262444,0.044341683
20.89999962,-1.591087461,-0.007825017
21,-1.507620573,0.083466887
21.10000038,-1.497187138,0.010433435
21.20000076,-1.424153686,0.073033452
21.29999924,-1.447628736,-0.023475051
21.39999962,-1.343295097,0.104333639
21.5,-1.361553431,-0.018258333
21.60000038,-1.322428346,0.039125085
21.70000076,-1.298953295,0.023475051
21.79999924,-1.238961458,0.059991837
21.89999962,-1.186794758,0.0521667
22,-1.171144724,0.015650034
22.10000038,-1.176361322,-0.005216599
22.20000076,-1.142452955,0.033908367
22.29999924,-1.111152887,0.031300068
22.39999962,-1.051161051,0.059991837
22.5,-1.019860983,0.031300068
22.60000038,-1.025077581,-0.005216599
22.70000076,-0.970302463,0.054775119
22.79999924,-1.012035966,-0.041733503
22.89999962,-0.949435771,0.062600195
23,-0.897268951,0.05216682
23.10000038,-0.907702327,-0.010433376
23.20000076,-0.84771049,0.059991837
23.29999924,-0.839885473,0.007825017
23.39999962,-0.842493832,-0.002608359
23.5,-0.808585405,0.033908427
23.60000038,-0.790327013,0.018258393
23.70000076,-0.766851962,0.023475051
23.79999924,-0.74598527,0.020866692
23.89999962,-0.706860125,0.039125144
24,-0.69381845,0.013041675
24.10000038,-0.688601792,0.005216658
24.20000076,-0.69381845,-0.005216658
24.29999924,-0.628609955,0.065208495
24.39999962,-0.633826613,-0.005216658
24.5,-0.594701529,0.039125085
24.60000038,-0.626001596,-0.031300068
24.70000076,-0.58948487,0.036516726
24.79999924,-0.599918187,-0.010433316
24.89999962,-0.521668017,0.07825017
25,-0.56600976,-0.044341743
25.10000038,-0.550359726,0.015650034
25.20000076,-0.511234641,0.039125085
25.29999924,-0.500801265,0.010433376
25.39999962,-0.524276316,-0.023475051
25.5,-0.438201129,0.086075187
25.60000038,-0.498192936,-0.059991807
25.70000076,-0.516451299,-0.018258363
25.79999924,-0.498192936,0.018258363
25.89999962,-0.446026146,0.05216679
26,-0.419942737,0.02608341
26.10000038,-0.419942737,0
26.20000076,-0.456459492,-0.036516756
26.29999924,-0.440809458,0.015650034
26.39999962,-0.401684374,0.039125085
26.5,-0.414726049,-0.013041675
26.60000038,-0.41211772,0.002608329
26.70000076,-0.388642669,0.023475051
26.79999924,-0.425159425,-0.036516756
26.89999962,-0.41211772,0.013041705
27,-0.388642669,0.023475051
27.10000038,-0.401684374,-0.013041705
27.20000076,-0.388642669,0.013041705
27.29999924,-0.349517554,0.039125115
27.39999962,-0.401684374,-0.05216682
27.5,-0.391250998,0.010433376
27.60000038,-0.378209293,0.013041705
27.70000076,-0.336475849,0.041733444
27.79999924,-0.409509391,-0.073033541
27.89999962,-0.380817652,0.028691739
28,-0.328650832,0.05216682
28.10000038,-0.349517554,-0.020866722
28.20000076,-0.419942737,-0.070425183
28.29999924,-0.391250998,0.028691739
28.39999962,-0.388642669,0.002608329
28.5,-0.401684374,-0.013041705
28.60000038,-0.367775947,0.033908427
28.70000076,-0.380817652,-0.013041705
28.79999924,-0.383425981,-0.002608329
28.89999962,-0.375600964,0.007825017
29,-0.375600964,0
29.10000038,-0.391250998,-0.015650034
29.20000076,-0.35995093,0.031300068
29.29999924,-0.38603431,-0.02608338
29.39999962,-0.396467686,-0.010433376
29.5,-0.344300896,0.05216679
29.60000038,-0.396467686,-0.05216679
29.70000076,-0.339084208,0.057383478
29.79999924,-0.367775947,-0.028691739
29.89999962,-0.323434174,0.044341773
30,-0.38603431,-0.062600136
30.10000038,-0.323434174,0.062600136
30.20000076,-0.367775947,-0.044341773
30.29999924,-0.339084208,0.028691739
30.39999962,-0.33386752,0.005216688
30.5,-0.318217486,0.015650034
30.60000038,-0.352125913,-0.033908427
30.70000076,-0.323434174,0.028691739
30.79999924,-0.352125913,-0.028691739
30.89999962,-0.372992635,-0.020866722
31,-0.339084208,0.033908427
31.10000038,-0.339084208,0
31.20000076,-0.315609127,0.023475081
31.29999924,-0.341692537,-0.02608341
31.39999962,-0.349517554,-0.007825017
31.5,-0.341692537,0.007825017
31.60000038,-0.286917388,0.054775149
31.70000076,-0.284309059,0.002608329
31.79999924,-0.315609127,-0.031300068
31.89999962,-0.299959093,0.015650034
32,-0.286917388,0.013041705
32.09999847,-0.346909225,-0.059991837
32.20000076,-0.315609127,0.031300098
32.29999924,-0.323434174,-0.007825047
32.40000153,-0.284309059,0.039125115
32.5,-0.313000798,-0.028691739
32.59999847,-0.271267354,0.041733444
32.70000076,-0.294742435,-0.023475081
32.79999924,-0.297350764,-0.002608329
32.90000153,-0.299959093,-0.002608329
33,-0.344300896,-0.044341803
33.09999847,-0.328650832,0.015650064
33.20000076,-0.339084208,-0.010433376
33.29999924,-0.331259191,0.007825017
33.40000153,-0.315609127,0.015650064
33.5,-0.302567452,0.013041675
33.59999847,-0.310392469,-0.007825017
33.70000076,-0.313000798,-0.002608329
33.79999924,-0.313000798,0
33.90000153,-0.299959093,0.013041705
34,-0.310392469,-0.010433376
34.09999847,-0.318217486,-0.007825017
34.20000076,-0.315609127,0.002608359
34.29999924,-0.323434174,-0.007825047
34.40000153,-0.315609127,0.007825047
34.5,-0.313000798,0.002608329
34.59999847,-0.328650832,-0.015650034
34.70000076,-0.33386752,-0.005216688
34.79999924,-0.323434174,0.010433346
34.90000153,-0.323434174,0
35,-0.331259191,-0.007825017
35.09999847,-0.326042503,0.005216688
35.20000076,-0.326042503,0
35.29999924,-0.326042503,0
35.40000153,-0.326042503,0
35.5,-0.328650832,-0.002608329
35.59999847,-0.326042503,0.002608329
35.70000076,-0.326042503,0
35.79999924,-0.326042503,0
35.90000153,-0.323434174,0.002608329
36,-0.326042503,-0.002608329
36.09999847,-0.326042503,0
36.20000076,-0.328650832,-0.002608329
36.29999924,-0.323434174,0.005216658
